"Title","First author","Last author","Abstract","Journal","Language","Year","Month","First Author Country","Last Author Country","DOI","DOI URL","DOI MA","Country study","Location ","Keywords","Keywords MA"
"Estimating local biodiversity change: a critique of papers claiming no net loss of local diversity.","Gonzalez, Andrew","Loreau, Michel","Global species extinction rates are orders of magnitude above the background rate documented in the fossil record. However, recent data syntheses have found mixed evidence for patterns of net species loss at local spatial scales. For example, two recent data meta-analyses have found that species richness is decreasing in some locations and is increasing in others. When these trends are combined, these papers argued there has been no net change in species richness, and suggested this pattern is globally representative of biodiversity change at local scales. Here we reanalyze results of these data syntheses and outline why this conclusion is unfounded. First, we show the datasets collated for these syntheses are spatially biased and not representative of the spatial distribution of species richness or the distribution of many primary drivers of biodiversity change. This casts doubt that their results are representative of global patterns. Second, we argue that detecting the trend in local species richness is very difficult with short time series and can lead to biased estimates of change. Reanalyses of the data detected a signal of study duration on biodiversity change, indicating net biodiversity loss is most apparent in studies of longer duration. Third, estimates of species richness change can be biased if species gains during post-disturbance recovery are included without also including species losses that occurred during the disturbance. Net species gains or losses should be assessed with respect to common baselines or reference communities. Ultimately, we need a globally coordinated effort to monitor biodiversity so that we can estimate and attribute human impacts as causes of biodiversity change. A combination of technologies will be needed to produce regularly updated global datasets of local biodiversity change to guide future policy. At this time the conclusion that there is no net change in local species richness is not the consensus state of knowledge.","ECOLOGY ","en",2016,"Aug","Canada","France","10.3410/f.726357299.793518743","http://dx.doi.org/10.3410/f.726357299.793518743","10.1111/gcb.13446","Various (meta-analysis)","Various","Anthropocene;baselines;biodiversity monitoring;extinction;invasion;meta-analysis;species richness;time series","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Earthworms increase soil microbial biomass carrying capacity and nitrogen retention in northern hardwood forests.","Peter M. Groffman","John C. Maerz","Earthworms have been shown to produce contrasting effects on soil carbon (C) and nitrogen (N) pools and dynamics. We measured soil C and N pools and processes and traced the flow of C-13 and N-15 from sugar maple (Acer saccharum Marsh.) litter into soil microbial biomass and respirable C and mineralizable and inorganic N pools in mature northern hardwood forest plots with variable earthworm communities. Previous studies have shown that plots dominated by either Lumbricus rubellus or Lumbricus terrestris have markedly lower total soil C than uncolonized plots. Here we show that total soil N pools in earthworm colonized plots were reduced much less than C, but significantly so in plots dominated by contain L rubellus. Pools of microbial biomass C and N were higher in earthworm-colonized (especially those dominated by L rubellus) plots and more C-13 and N-15 were recovered in microbial biomass and less was recovered in mineralizable and inorganic N pools in these plots. These plots also had lower rates of potential net N mineralization and nitrification than uncolonized reference plots. These results suggest that earthworm stimulation of microbial biomass and activity underlie depletion of soil C and retention and maintenance of soil N pools, at least in northern hardwood forests. Earthworms increase the carrying capacity of soil for microbial biomass and facilitate the flow of N from litter into stable soil organic matter. However, declines in soil C and C:N ratio may increase the potential for hydrologic and gaseous losses in earthworm-colonized sites under changing environmental conditions. ","SOIL BIOLOGY & BIOCHEMISTRY ","en",2015,"Aug","USA","USA","10.1016/j.soilbio.2015325","https://doi.org/10.1016/j.soilbio.2015.03.025","10.1111/gcb.13446","USA","Arnot Teaching and Research Forest, Central New York State ","Carbon;Earthworms;Isotopes;Microbial biomass;Nitrification;Nitrogen","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Allometric equations for estimation of ash-free dry mass from length measurements for selected European earthworm species (Lumbricidae) in the western Great Lakes region.","CINDY M. HALE","LEE E. FRELICH","In the last decade the invasion of European earthworms into previously wormfree glaciated areas of North America has stimulated research into their impacts on native forest ecosystems in the region. As a first approximation, the impacts of invading earthworms are related to their biomass. However, direct measurements of biomass can be significantly affected by the moisture conditions under which the earthworms are collected and their relative gut contents. Ash-free dry mass is the best standardized measure of earthworm biomass, but requires the destruction of specimens. This paper presents five allometric equations that allow for estimation of ash-free dry biomass based on length (mm) measurements for European earthworm species (Lumbricidae) commonly seen in the United States.","AMERICAN MIDLAND NATURALIST","en",2004,"Jan","USA","USA","10.1674/0003-0031(2004)151[0179:aefeoa]2.co;2","https://www.jstor.org/stable/3566800","10.1111/gcb.13446","USA","North America forests ecosystems ","Keywords +: ORGANIC-MATTER;FOREST","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Effects of European earthworm invasion on soil characteristics in northern hardwood forests of Minnesota.","Cindy M. Hale","John Pastor","European earthworms are colonizing worm-free hardwood forests across North America. Leading edges of earthworm invasion in forests of northern Minnesota provide a rare opportunity to document changes in soil characteristics as earthworm invasions are occurring. Across leading edges of earthworm invasion in four northern hardwood stands, increasing total earthworm biomass was associated with rapid disappearance of the O horizon. Concurrently, the thickness, bulk density and total soil organic matter content of the A horizon increased, and it's percent organic matter and fine root density decreased. Different earthworm species assemblages influenced the magnitude and type of change in these soil parameters. Soil N and P availability were lower in plots with high earthworm biomass compared to plots with low worm biomass. Decreases in soil nitrogen availability associated with high earthworm biomass were reflected in decreased foliar nitrogen content for Carex pensylvanica, Acer saccharum and Asarum canadense but increased foliar N for Athyrium felix-femina. Overall, high earthworm biomass resulted in increased foliar carbon to nitrogen ratios. The effects of earthworm species assemblages on forest soil properties are related to their feeding and burrowing habits in addition to effects related to total biomass. The potential for large ecosystem consequences following exotic earthworm invasion has only recently been recognized by forest ecologists. In the face of rapid change and multiple pressures on native forest ecosystems, the impacts of earthworm invasion on forest soil structure and function must be considered.","ECOSYSTEMS ","en",2005,"Dec","USA","USA","10.1007/s10021-005-0066-x","http://dx.doi.org/10.1007/s10021-005-0066-x","10.1111/gcb.13446","USA","Chippewa National Forest of north-central Minnesota","earthworm invasion;northern hardwood forests;forest soils;Lumbricidae;exotic species invasion;ecosystem change;Acer saccharum ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Changes in hardwood forest understory plant communities in response to European earthworm invasions.","Cindy M. Hale","Peter B. Reich","European earthworms are colonizing earthworm-free northern hardwood forests across North America. Leading edges of earthworm invasion provide an opportunity to investigate the response of understory plant communities to earthworm invasion and whether the species composition of the earthworm community influences that response. Four sugar maple-dominated forest sites with active earthworm invasions were identified in the Chippewa National Forest in north central Minnesota, USA. In each site, we established a 30 X 150 m sample grid that spanned a visible leading edge of earthworm invasion and sampled earthworm populations and understory vegetation over four years. Across leading edges of earthworm invasion, increasing total earthworm biomass was associated with decreasing diversity and abundance of herbaceous plants in two of four study sites, and the abundance and density of tree seedlings decreased in three of four study sites. Sample points with the most diverse earthworm species assemblage, independent of biomass, had the lowest plant diversity. Changes in understory plant community composition were most affected by increasing biomass of the earthworm species Lumbricus rubellus. Where L. rubellus was absent there was a diverse community of native herbaceous plants, but where L. rubellus biomass reached its maximum, the herbaceous-plant community was dominated by Carex pensylvanica and Arisaema triphyllum and, in some cases, was completely absent. Evidence from these forest sites suggests that earthworm invasion can lead to dramatic changes in the understory community and that the nature of these changes is influenced by the species composition of the invading earthworm community.","ECOLOGY ","en",2006,"Jul","USA","Australia","10.1890/0012-9658(2006)87[1637:cihfup]2.co;2","https://www.jstor.org/stable/20069122","10.1111/gcb.13446","USA","Chippewa National Forest of northern Minnesota","Acer saccharum;earthworm invasion;ecosystem change;exotic species invasion;Lumbricidae;northern hardwood forests;tree seedlings;understory plant communities","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Invader disruption of belowground plant mutualisms reduces carbon acquisition and alters allocation patterns in a native forest herb.","Alison N. Hale","Susan Kalisz","Invasive plants impose novel selection pressures on naïve mutualistic interactions between native plants and their partners. As most plants critically rely on root fungal symbionts (RFSs) for soil resources, invaders that disrupt plant–RFS mutualisms can significantly depress native plant fitness. Here, we investigate the consequences of RFS mutualism disruption on native plant fitness in a glasshouse experiment with a forest invader that produces known anti‐fungal allelochemicals.Over 5 months, we regularly applied either green leaves of the allelopathic invader Alliaria petiolata, a nonsystemic fungicide to simulate A. petiolata's effects, or green leaves of nonallelopathic Hesperis matronalis (control) to pots containing the native Maianthemum racemosum and its RFSs. We repeatedly measured M. racemosum physiology and harvested plants periodically to assess carbon allocation.Alliaria petiolata and fungicide treatment effects were indistinguishable: we observed inhibition of the RFS soil hyphal network and significant reductions in M. racemosum physiology (photosynthesis, transpiration and conductance) and allocation (carbon storage, root biomass and asexual reproduction) in both treatments relative to the control.Our findings suggest a general mechanistic hypothesis for local extinction of native species in ecosystems challenged by allelopathic invaders: RFS mutualism disruption drives carbon stress, subsequent declines in native plant vigor, and, if chronic, declines in RFS‐dependent species abundance.","NEW PHYTOLOGIST ","en",2016,"Jan","USA","USA","10.1111/nph.13709","http://dx.doi.org/10.1111/nph.13709","10.1111/gcb.13446","N/A ","N/A","allelopathy;Alliaria petiolata;carbon allocation;invasion;mutualism disruption;physiology;root fungal symbionts","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"An unbiased correction for sampling error in validity generalization studies.","Larry V. Hedges","Larry V. Hedges","N/A","JOURNAL OF APPLIED PSYCHOLOGY ","en",1989,"Jun","USA","USA","10.1037//0021-9010.74.3.469","http://dx.doi.org/10.1037//0021-9010.74.3.469","10.1111/gcb.13446","N/A ","N/A ","N/A ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Exotic earthworm invasions in North America: ecological and policy implications: expanding global commerce may be increasing thelikelihood of exotic earthworm invasions, which could have negative implications for soil processes, other animal and plant species, and importation of certain pathogens.","PAUL F. HENDRIX","PATRICK J. BOHLEN","Earthworms are the best known and, in many situations, the most important animals that live in soil. Over 3500 earthworm species have been described worldwide, and it is estimated that further surveys will reveal this number to be much larger (Reynolds 1994, Fragoso et al. 1999). Distinct taxonomic groups of earthworms have arisen on every continent except Antarctica, and, through human transport, some groups have been distributed worldwide (Jamieson 1988, Reynolds 1994). The earthworm fauna of North America, including Canada, the continental United States, Mexico, and the islands of the Caribbean, consists of both native (Nearctic and Neotropical) and exotic species imported from many other regions of the world (Fender 1995, Fragoso et al. 1995, James 1995, Reynolds 1995). Any given locality may be inhabited by all native species, all exotic species, a combination of native and exotic species, or by no earthworms at all. Relative abundance and species composition of local fauna depend greatly on soil, climate, vegetation, topography, land use history, and especially on past invasions by exotic species.  Much of our knowledge of the earthworm fauna of North America is based on the work of Gordon E. Gates who, over a 60-year career, collected, described, and cataloged many of the currently recognized taxa, both native and exotic. Beginning in 1949, Gates collaborated with the US Department of Agriculture (USDA), Bureau of Plant Quarantine (now Animal and Plant Health Inspection Service, or APHIS) to intercept oligochaetes found in “plant-associated materials” (mostly soil) being imported into the United States. Over a 32-year period (1950–1982), Gates (1976, 1982) acquired thousands of specimens and was able to determine that earthworms from all over the world were continually being imported. There is no reason to expect that this situation has changed since 1982. Indeed, as with exotic plants, fungi, and insects (Ruesink et al. 1995, Campbell 2001, Mack and Lonsdale 2001), growing global commerce may be increasing the likelihood that exotic earthworms will be introduced, both inadvertently with the importation of soil-containing materials (e.g., agricultural and horticultural products; Gates 1976, 1982, Boag and Yeates 2001, Ehrenfeld and Scott 2001) and intentionally for use in commercial applications (e.g., waste management and land bioremediation; Lee 1995, Edwards 1998). Because previous invasions by exotic earthworms have had significant impacts on soil processes and plant communities in native ecosystems (e.g., Alban and Berry 1994, Groffman and Bohlen 1999, Hale et al. 2000), there may be reason for concern over continued unrestricted importation of earthworms.  Regulatory activities have not been effective in reducing earthworm introductions in most areas of the world (Boag and Yeates 2001), probably because legal restrictions traditionally have not targeted earthworms or their propagules. There presently are no specific regulations concerning earthworm imports into the United States. Earthworm importations are regulated by APHIS under the Federal Plant Pest Act because of the potential for introduction of exotic plant pathogens in their guts and in soil that might accompany them (Tracy A. Horner, USDA APHIS, personal communication, 3 January 2002). The recent outbreak of foot-and-mouth disease in Europe has heightened concern about earthworm imports, because some species may be vectors for that viral pathogen and others (Edwards and Bohlen 1996, Jamieson 2000). APHIS is now considering guidelines specifically for the importation of earthworms into the United States. In this article, which is derived from a report prepared recently for APHIS, we review the status of earthworms in North America, address problems associated with exotic earthworm invasions, and discuss criteria for assessing potential risks of earthworm importation.","BioScience","en",2002,"Sep","USA","USA","10.1641/0006-3568(2002)052[0801:eeiina]2.co;2","https://doi.org/10.1641/0006-3568(2002)052[0801:EEIINA]2.0.CO;2","10.1111/gcb.13446","USA","North America ","N/A ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Interactions of an introduced shrub and introduced earthworms in an Illinois urban woodland: impact on leaf litter decomposition.","Liam Heneghan","Kristen Fagen","This study examined an 'invasional meltdown' where the invasion of a Midwestern, woodland by an exotic shrub (Rhamnus cathartica L.P. Mill) and the invasion by Eurasian earthworms facilitated one another. Using a litterbag approach, we examined mass loss of four substrates (R. cathartica, Acer saccharum, Quercus rubra, and Quercus alba) along a gradient of Eurasian earthworm density and biomass throughout a 40.5 ha oak woodland in Glencoe, Illinois. Earthworm densities and biomass were greatest in patches where R. cathartica prevailed, and populations were lowest in an upland forest subcommunity within the woodland. At each of three points along this earthworm gradient, we placed replicated litterbags constructed either to permit or to deny access to the titter by earthworms. The treatments were, therefore, plot treatments (tow, medium and high earthworm density and biomass) and litterbag treatments (earthworm access and earthworm excluded). We found that earthworms promoted a very rapid loss of litter from R. cathartica bags. Within 3 months greater than 90% of this litter was Lost from the litterbags. Earthworm impacts on other substrates followed the sequence A. saccharum > Q. alba = Q. rubra. Effects of both litterbag and plot treatments were found within 3 months for A. saccharum but Quercus species were affected only after a year. We propose that the impact of earthworms on litter breakdown creates conditions that promote and sustain invasion by R. cathartica. Previous work has demonstrated that R. cathortica may alter soil properties in a way that promotes and sustains invasion by earthworms. These findings have implications for the restoration management of these systems, since the legacy of R. cathartica on soil properties and earthworm populations may persist even after the plant has been physically removed. ","Pedobiologia","en",2007,"Jan","USA","N/A","10.1016/j.pedobi.2006.1002","https://doi.org/10.1016/J.PEDOBI.2006.10.002","10.1111/gcb.13446","USA","oak woodland in Glencoe, Illinois","Rhamnus cathartica;buckthorn;invasive plant;invasive earthworms;invasion;meltdown;midwestern woodland ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Effects of earthworm invasion on plant species richness in northern hardwood forests.","ANDREW R. HOLDSWORTH","PETER B. REICH",": The invasion of non‐native earthworms (Lumbricus spp.) into a small number of intensively studied stands of northern hardwood forest has been linked to declines in plant diversity and the local extirpation of one threatened species. It is unknown, however, whether these changes have occurred across larger regions of hardwood forests, which plant species are most vulnerable, or with which earthworm species such changes are associated most closely. To address these issues we conducted a regional survey in the Chippewa and Chequamegon national forests in Minnesota and Wisconsin (U.S.A.), respectively. We sampled earthworms, soils, and vegetation, examined deer browse in 20 mature, sugar‐maple‐dominated forest stands in each national forest, and analyzed the relationship between invasive earthworms and vascular plant species richness and composition. Invasion by Lumbricus was a strong indicator of reduced plant richness in both national forests. The mass of Lumbricus juveniles was significantly and negatively related to plant‐species richness in both forests. In addition, Lumbricus was a significant factor affecting plant richness in a full model that included multiple variables. In the Chequamegon National Forest earthworm mass was associated with higher sedge cover and lower cover of sugar maple seedlings and several forb species. The trends were similar but not as pronounced in Chippewa, perhaps due to lower deer densities and different earthworm species composition. Our results provide regional evidence that invasion by Lumbricus species may be an important mechanism in reduced plant‐species richness and changes in plant communities in mature forests dominated by sugar maples.","CONSERVATION BIOLOGY ","en",2007,"Aug","USA","Australia","10.1111/j.1523-1739.20070740.x","https://doi.org/10.1111/j.1523-1739.2007.00740.x","10.1111/gcb.13446","USA","Chequamegon National Forest in Wisconsin (46°N, 91°W) and the Chippewa National Forest in Minnesota (47°N, 94°W)","deer herbivory;earthworm invasion;herbaceous layer;invasive species;Lumbricidae;northern hardwood forests;plant-species richness;regional survey ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Regional extent of an ecosystem engineer: Earthworm invasion in northern hardwood forests.","Andrew R. Holdsworth","Peter B. Reich","The invasion of exotic earthworms into northern temperate and boreal forests previously devoid of earthworms is an important driver of ecosystem change. Earthworm invasion can cause significant changes in soil structure and communities, nutrient cycles, and the diversity and abundance of herbaceous plants. However, the regional extent and patterns of this invasion are poorly known. We conducted a regional survey in the Chippewa and Chequamegon National Forests, in Minnesota and Wisconsin, USA, respectively, to measure the extent and patterns of earthworm invasion and their relationship to potential earthworm introduction sites. We sampled earthworms, soils, and vegetation in 20 mature, sugar maple‐dominated forest stands in each national forest and analyzed the relationship between the presence of five earthworm taxonomic groups, habitat variables, and distance to the nearest potential introduction site. Earthworm invasion was extensive but incomplete in the two national forests. Four of the six earthworm taxonomic groups occurred in 55–95% of transects; however 20% of all transects were invaded by only one taxonomic group that has relatively minor ecological effects. Earthworm taxonomic groups exhibited a similar sequence of invasion found in other studies:Dendrobaena&gt;Aporrectodea=Lumbricusjuveniles &gt;L. rubellus&gt;L. terrestris.Distance to the nearest road was the best predictor of earthworm invasion in Wisconsin while distance to the nearest cabin was the best predictor in Minnesota. These data allow us to make preliminary assessments of landscape patterns of earthworm invasion. As an example, we estimate that 82% of upland mesic hardwood stands in the Wisconsin region are likely invaded by most taxonomic groups while only 3% are unlikely to be invaded at present. Distance to roads and cabins provides a coarse‐scale predictor of earthworm invasion to focus stand‐level assessments that will help forest managers better understand current and potential forest conditions and identify uninvaded areas that could serve as important refugia for plant species threatened by earthworm invasion.","ECOLOGICAL APPLICATIONS ","en",2007,"Sep","USA","Australia","10.1890/05-2003.1","http://dx.doi.org/10.1890/05-2003.1","10.1111/gcb.13446","USA","Chippewa and Chequamegon National Forests, in Minnesota and Wisconsin","Acer saccharum;earthworm invasion;ecosystem change;exotic species invasion extent;forest floor;Lumbricidae;northern hardwood forests;regional survey;roadless areas ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Uses and misuses of meta-analysis in plant ecology.","Julia Koricheva","Jessica Gurevitch","The number of published meta‐analyses in plant ecology has increased greatly over the last two decades. Meta‐analysis has made a significant contribution to the field, allowing review of evidence for various ecological hypotheses and theories, estimation of effects of major environmental drivers (climate change, habitat fragmentation, invasive species, air pollution), assessment of management and conservation strategies, and comparison of effects across different temporal and spatial scales, taxa and ecosystems, as well as research gap identification.We identified 322 meta‐analyses published in the field of plant ecology between 1996 and 2013 in 95 different journals and assessed their methodological and reporting quality according to standard criteria. Despite significant recent developments in the methodology of meta‐analysis, the quality of published meta‐analyses was uneven and showed little improvement over time.We found many cases of imprecise and inaccurate usage of the term ‘meta‐analysis’ in plant ecology, particularly confusion between meta‐analysis and vote counting and incorrect application of statistical techniques designed for primary studies to meta‐analytical data, without recognition of the violation of statistical assumptions of the analyses.Methodological issues for meta‐analyses in plant ecology include incomplete reporting of search strategy used to retrieve primary studies, failure to test for possible publication bias and to conduct sensitivity analysis to test the robustness of the results, as well as lack of availability of the data set used for the analyses.The use of meta‐analysis is particularly common in community ecology, ecophysiology and ecosystem ecology, but meta‐analyses in ecophysiology are more likely not to meet standard quality criteria than papers in other subdisciplines. Fewer meta‐analyses have been conducted in plant population ecology.Synthesis. Over the past two decades, plant ecologists have embraced meta‐analysis as a statistical tool to combine results across studies, and much has been learned as a result. However, as the popularity and usage of meta‐analysis in the field of plant ecology has grown, establishment of quality standards, as has been done in other disciplines, becomes increasingly important. In order to improve the quality of future meta‐analyses in plant ecology, we suggest adoption of a checklist of quality criteria for meta‐analysis for use by research synthesists, peer reviewers and journal editors.","JOURNAL OF ECOLOGY","en",2014,"Jul ","UK","USA","10.1111/1365-2745.12224","http://dx.doi.org/10.1111/1365-2745.12224","10.1111/gcb.13446","Various (meta-analysis)","Various","ecophysiology;meta-analysis;methodological quality;plant ecology;research synthesis;systematic review;vote counting ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Handbook of Meta-Analysis in Ecology and Evolution.","Julia Koricheva","K. Mengersen","Meta-analysis is a powerful statistical methodology for synthesizing research evidence across independent studies. This is the first comprehensive handbook of meta-analysis written specifically for ecologists and evolutionary biologists, and it provides an invaluable introduction for beginners as well as an up-to-date guide for experienced meta-analysts. The chapters walk readers through every step of meta-analysis, from problem formulation to the presentation of the results. The book identifies both the advantages of using meta-analysis for research synthesis and the potential pitfalls and limitations of meta-analysis (including when it should not be used). Different approaches to carrying out a meta-analysis are described, and include moment and least-square, maximum likelihood, and Bayesian approaches, all illustrated using worked examples based on real biological datasets. The book is tailored to the biological sciences, and will provide an invaluable text for practitioners from graduate students and senior scientists to policymakers in conservation and environmental management.","Book","en",2013,"Avr","UK","Australia","10.23943/princeton/978069113728501001","9780691137285","10.1111/gcb.13446","N/A ","N/A","N/A ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Tree rings detect earthworm invasions and their effects in northern Hardwood forests.","Evan R. Larson","Peter B. Reich","Invasions of European earthworms into the forests of northern North America are causing dramatic changes in forest floor structure, vegetation communities, biogeochemical cycling, and site hydrology. However, long-term studies on the effects of invasive earthworms are limited because little data exist on the timing and rate of earthworm invasion at specific sites. We successfully used tree rings to identify the timing of earthworm invasions and the effects of earthworm activity on the Acer saccharum overstory of two recently invaded sites in northern Minnesota, thereby establishing a method to date earthworm invasions at other sites. In addition to identifying a tree-ring signature related to earthworm invasion, we found trees growing in invaded conditions were more sensitive to drought than trees growing in earthworm-free conditions. Increased drought sensitivity by A. saccharum has important implications for possible range shifts under climate change scenarios that include increasing drought frequency and severity.","BIOLOGICAL INVASIONS ","en",2010,"May","USA","Australia","10.1007/s10530-009-9523-3","http://dx.doi.org/10.1007/s10530-009-9523-3","10.1111/gcb.13446","USA","Northern Minnesota","Acer saccharum;Climate-tree growth relationship;Dendroecology;Earthworm invasion;European earthworms;Northern Minnesota ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"The structure of earthworm communities.","P. Lavelle","P. Lavelle","In most terrestrial ecosystems, soil macrofauna (i.e> 4mm, Bachelier, 1963) communities are dominated by earthworms. Their density may reach 106 ha −1","Book","en",1983,"N/A","France","France","10.1007/978-94-009-5965-1_39","http://dx.doi.org/10.1007/978-94-009-5965-1_39","10.1111/gcb.13446","Ivory Coast","Temparate deciduous forests ","Soil Biology;Ivory Coast;Temperate Deciduous Forest;Soil Ingestion;Ecological Amplitude ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Quantifying differences between native and introduced species.","Nathan P. Lemoine","John D. Parker","Introduced species have historically been presumed to be evolutionarily novel and 'different' from native species. Recent studies question these assumptions, however, as the traits and factors promoting successful introduced and native species can be similar. We advocate a novel statistical framework utilizing quantifiable metrics of evolutionary and ecological differences among species to test whether different forces govern the success of native versus introduced species. In two case studies, we show that native and introduced species appear to follow the same 'rules' for becoming abundant. We propose that incorporating quantitative differences in traits and evolutionary history among species might largely account for many perceived effects of geographic origin, leading to more rigorous and general tests of the factors promoting organism success.","Trends in Ecology and Evolution ","en",2016,"May","USA","USA","10.1016/j.tree.2016208","https://doi.org/10.1016/j.tree.2016.02.008","10.1111/gcb.13446","Various","Various","invasion biology;community assembly;Bayesian model;null model ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Earthworm invasions in northern hardwood forests: a rapid assessment method.","Scott R. Loss","Lee E. Frelich","Non-native earthworm invasions in north-temperate North America cause substantial adverse effects to hardwood forest ecosystems. Quantification of invasions is necessary for understanding impacts and identifying remnant earthworm-free areas, but existing sampling techniques are effort-intensive and/or environmentally damaging. We: (1) developed and applied a protocol that allows rapid classification of earthworm invasion into five stages based primarily on visual assessment of the forest floor, (2) sampled earthworms to test whether the protocol's stages can predict invasion by different species, and (3) assessed relationships between individual forest floor characteristics and presence of different earthworm species. Based on differences in biomass among points assigned to different stages, the 5-stage classification protocol accurately identified the onset of invasion by Lumbricus rubellus and Lumbricus terrestris, the species of greatest management concern in the northern Midwest. Except for middens as a predictor of L. terrestris presence, no forest floor variable was useful by itself for assessing invasions. The 5-stage protocol provides an efficient approach for assessing earthworm invasions in hardwood forests of the U.S. northern Midwest, can be implemented with minimal training, and serves as a blueprint for similar protocols in other regions experiencing earthworm invasions.","NATURAL AREAS JOURNAL ","en",2013,"Jan","USA","USA","10.3375/04333103","https://doi.org/10.3375/043.033.0103","10.1111/gcb.13446","USA","hardwood forest, northern Midwest.","earthworm sampling methods;invasive earthworms;Lumbricus rubellus;Lumbricus terrestris;northern hardwood forests ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Greenhouse-gas emissions from soils increased by earthworms.","Lubbers, Ingrid M.","van Groenigen, Jan Willem","Earthworms play an essential part in determining the greenhouse-gas balance of soils worldwide, and their influence is expected to grow over the next decades. They are thought to stimulate carbon sequestration in soil aggregates, but also to increase emissions of the main greenhouse gases carbon dioxide and nitrous oxide. Hence, it remains highly controversial whether earthworms predominantly affect soils to act as a net source or sink of greenhouse gases. Here, we provide a quantitative review of the overall effect of earthworms on the soil greenhouse-gas balance. Our results suggest that although earthworms are largely beneficial to soil fertility, they increase net soil greenhouse-gas emissions.","NATURE CLIMATE CHANGE ","en",2013,"Mar","The Netherlands","The Netherlands","10.3410/f.718002379.793475379","http://dx.doi.org/10.3410/f.718002379.793475379","10.1111/gcb.13446","Worldwide (determining the greenhouse-gas balance of soils worldwide)","Various","Keywords +: NITROUS-OXIDE FLUXES;ORGANIC-MATTER;CARBON-DIOXIDE;AGRICULTURAL INTENSIFICATION;NITRIFIER DENITRIFICATION;N2O EMISSION;MANAGEMENT;INVASION;METHANE;TERM ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"The influence of invasive earthworms on indigenous fauna in ecosystems previously uninhabited by earthworms.","Sonja Migge-Kleian","Liam Heneghan","Recent studies on earthworm invasion of North American soils report dramatic changes in soil structure, nutrient dynamics and plant communities in ecosystems historically free of earthworms. However, the direct and indirect impacts of earthworm invasions on animals have been largely ignored. This paper summarizes the current knowledge on the impact of earthworm invasion on other soil fauna, vertebrates as well as invertebrates.  Earthworm invasions can have positive effects on the abundance of other soil invertebrates, but such effects are often small, transient, and restricted to habitats with harsh climates or a long history of earthworm co-occurrence with other soil invertebrates. Middens and burrows can increase soil heterogeneity and create microhabitats with a larger pore size, high microbial biomass, and microclimates that are attractive to micro- and mesofauna. Under harsh climatic conditions, the aggregates formed by earthworms may increase the stability of soil microclimates. Positive effects can also be seen when comminution and mucus secretion increase the palatability of unpalatable organic material for microorganisms which are the main food of most micro- and mesofaunal groups. For larger invertebrates or small vertebrates, invasive earthworms may become important prey, with the potential to increase resource availability.  In the longer-term, the activity of invading earthworms can have a strong negative impact on indigenous faunal groups across multiple trophic levels. Evidence from field and laboratory studies indicates that the restructuring of soil layers, particularly the loss of organic horizons, physical disturbance to the soil, alteration of understory vegetation, and direct competition for food resources, lead directly and indirectly to significant declines in the abundance of soil micro- and mesofauna. Though studies of invasive earthworm impacts on the abundance of larger invertebrates or vertebrates are generally lacking, recent evidence suggests that reduced abundance of small soil fauna and alteration of soil microclimates may be contributing to declines in vertebrate fauna such as terrestrial salamanders. Preliminary evidence also suggests the potential for earthworm invasions to interact with other factors such as soil pollution, to negatively affect vertebrate populations.","BIOLOGICAL INVASIONS","en",2006,"Sep","Germany","USA","10.1007/978-1-4020-5429-7_8","http://dx.doi.org/10.1007/978-1-4020-5429-7_8","10.1111/gcb.13446","North America","western Canada, mid-western USA, north-eastern USA","biological invasion;Collembola disturbance;earthworm invasion;Oribatida review;soil fauna;Salamander ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
