"Title","First author","Last author","Abstract","Journal","Language","Year","Month","First Author Country","Last Author Country","DOI","DOI URL","DOI MA","Country study","Location ","Keywords","Keywords MA"
"The unseen majority: soil microbes as drivers of plant diversity and productivity in terrestrial ecosystems.","Marcel G. A. Van Der Heijden","Nico M. Van Straalen","Microbes are the unseen majority in soil and comprise a large portion of life’s genetic diversity. Despite their abundance, the impact of soil microbes on ecosystem processes is still poorly understood. Here we explore the various roles that soil microbes play in terrestrial ecosystems with special emphasis on their contribution to plant productivity and diversity. Soil microbes are important regulators of plant productivity, especially in nutrient poor ecosystems where plant symbionts are responsible for the acquisition of limiting nutrients. Mycorrhizal fungi and nitrogen‐fixing bacteria are responsible forc.5–20% (grassland and savannah) to 80% (temperate and boreal forests) of all nitrogen, and up to 75% of phosphorus, that is acquired by plants annually. Free‐living microbes also strongly regulate plant productivity, through the mineralization of, and competition for, nutrients that sustain plant productivity. Soil microbes, including microbial pathogens, are also important regulators of plant community dynamics and plant diversity, determining plant abundance and, in some cases, facilitating invasion by exotic plants. Conservative estimates suggest thatc.20 000 plant species are completely dependent on microbial symbionts for growth and survival pointing to the importance of soil microbes as regulators of plant species richness on Earth. Overall, this review shows that soil microbes must be considered as important drivers of plant diversity and productivity in terrestrial ecosystems.","Ecology letters","en",2007,"Nov","The Netherlands","The Netherlands","10.1111/j.1461-0248.20071139.x","https://doi.org/10.1111/j.1461-0248.2007.01139.x","10.1002/ecy.2936","Worldwide","Various","Biological diversity and ecosystem functioning;microbial consortia;microbial diversity;mycorrhizal fungi;nitrogen;nitrogen fixation;phosphorus;soil  ","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Exotic earthworm invasions in North America: ecological and policy implications.","PAUL F. HENDRIX","PATRICK J. BOHLEN","Earthworms are the best known and, in many situations, the most important animals that live in soil. Over 3500 earthworm species have been described worldwide, and it is estimated that further surveys will reveal this number to be much larger (Reynolds 1994, Fragoso et al. 1999). Distinct taxonomic groups of earthworms have arisen on every continent except Antarctica, and, through human transport, some groups have been distributed worldwide (Jamieson 1988, Reynolds 1994). The earthworm fauna of North America, including Canada, the continental United States, Mexico, and the islands of the Caribbean, consists of both native (Nearctic and Neotropical) and exotic species imported from many other regions of the world (Fender 1995, Fragoso et al. 1995, James 1995, Reynolds 1995). Any given locality may be inhabited by all native species, all exotic species, a combination of native and exotic species, or by no earthworms at all. Relative abundance and species composition of local fauna depend greatly on soil, climate, vegetation, topography, land use history, and especially on past invasions by exotic species.  Much of our knowledge of the earthworm fauna of North America is based on the work of Gordon E. Gates who, over a 60-year career, collected, described, and cataloged many of the currently recognized taxa, both native and exotic. Beginning in 1949, Gates collaborated with the US Department of Agriculture (USDA), Bureau of Plant Quarantine (now Animal and Plant Health Inspection Service, or APHIS) to intercept oligochaetes found in “plant-associated materials” (mostly soil) being imported into the United States. Over a 32-year period (1950–1982), Gates (1976, 1982) acquired thousands of specimens and was able to determine that earthworms from all over the world were continually being imported. There is no reason to expect that this situation has changed since 1982. Indeed, as with exotic plants, fungi, and insects (Ruesink et al. 1995, Campbell 2001, Mack and Lonsdale 2001), growing global commerce may be increasing the likelihood that exotic earthworms will be introduced, both inadvertently with the importation of soil-containing materials (e.g., agricultural and horticultural products; Gates 1976, 1982, Boag and Yeates 2001, Ehrenfeld and Scott 2001) and intentionally for use in commercial applications (e.g., waste management and land bioremediation; Lee 1995, Edwards 1998). Because previous invasions by exotic earthworms have had significant impacts on soil processes and plant communities in native ecosystems (e.g., Alban and Berry 1994, Groffman and Bohlen 1999, Hale et al. 2000), there may be reason for concern over continued unrestricted importation of earthworms.  Regulatory activities have not been effective in reducing earthworm introductions in most areas of the world (Boag and Yeates 2001), probably because legal restrictions traditionally have not targeted earthworms or their propagules. There presently are no specific regulations concerning earthworm imports into the United States. Earthworm importations are regulated by APHIS under the Federal Plant Pest Act because of the potential for introduction of exotic plant pathogens in their guts and in soil that might accompany them (Tracy A. Horner, USDA APHIS, personal communication, 3 January 2002). The recent outbreak of foot-and-mouth disease in Europe has heightened concern about earthworm imports, because some species may be vectors for that viral pathogen and others (Edwards and Bohlen 1996, Jamieson 2000). APHIS is now considering guidelines specifically for the importation of earthworms into the United States. In this article, which is derived from a report prepared recently for APHIS, we review the status of earthworms in North America, address problems associated with exotic earthworm invasions, and discuss criteria for assessing potential risks of earthworm importation.","BioSciences","en",2002,"Sep","Georgia","USA","10.1641/0006-3568(2002)052[0801:eeiina]2.co;2","https://doi.org/10.1641/0006-3568(2002)052%5B0801:EEIINA%5D2.0.CO;2","10.1002/ecy.2936","North America","Various","N/A","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Earthworm-induced shifts in microbial diversity in soils with rare versus established invasive earthworm populations.","Alexandre B de Menezes","Peter H Thrall","p class=""chapter-para""European earthworms have colonised many parts of Australia, although their impact on soil microbial communities remains largely uncharacterised. An experiment was conducted to contrast the responses to emAporrectodea trapezoides introduction between soils from sites with established (Talmo, 64 emA. trapezoides m−2) and rare (Glenrock, 0.6 emA. trapezoides m−2) emA. trapezoides populations. Our hypothesis was that earthworm introduction would lead to similar changes in bacterial communities in both soils. The effects of earthworm introduction (earthworm activity and cadaver decomposition) did not lead to a convergence of bacterial community composition between the two soils. However, in both soils, the Firmicutes decreased in abundance and a common set of bacteria responded positively to earthworms. The increase in the abundance of emFlavobacterium, Chitinophagaceae, Rhodocyclaceae and Sphingobacteriales were consistent with previous studies. Evidence for possible soil resistance to earthworms was observed, with lower earthworm survival in Glenrock microcosms coinciding with emA. trapezoides rarity in this site, lower soil organic matter and clay content and differences in the diversity and abundance of potential earthworm mutualist bacteria. These results suggest that while the impacts of earthworms vary between different soils, the consistent response of some bacteria may aid in predicting the impacts of earthworms on soil ecosystems./p","FEMS Microbiology Ecology","en",2018,"Mar","Australia","Australia","10.1093/femsec/fiy051","https://doi.org/10.1093/femsec/fiy051 ","10.1002/ecy.2936","Australia","Talmo","16S rRNA sequencing;pasture soils;soil nitrogen;invasive earthworms;soil microbiome;soil ecology","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"The influence of invasive earthworms on indigenous fauna in ecosystems previously uninhabited by earthworms.","Sonja Migge-Kleian","Liam Heneghan","Recent studies on earthworm invasion of North American soils report dramatic changes in soil structure, nutrient dynamics and plant communities in ecosystems historically free of earthworms. However, the direct and indirect impacts of earthworm invasions on animals have been largely ignored. This paper summarizes the current knowledge on the impact of earthworm invasion on other soil fauna, vertebrates as well as invertebrates.  Earthworm invasions can have positive effects on the abundance of other soil invertebrates, but such effects are often small, transient, and restricted to habitats with harsh climates or a long history of earthworm co-occurrence with other soil invertebrates. Middens and burrows can increase soil heterogeneity and create microhabitats with a larger pore size, high microbial biomass, and microclimates that are attractive to micro- and mesofauna. Under harsh climatic conditions, the aggregates formed by earthworms may increase the stability of soil microclimates. Positive effects can also be seen when comminution and mucus secretion increase the palatability of unpalatable organic material for microorganisms which are the main food of most micro- and mesofaunal groups. For larger invertebrates or small vertebrates, invasive earthworms may become important prey, with the potential to increase resource availability.  In the longer-term, the activity of invading earthworms can have a strong negative impact on indigenous faunal groups across multiple trophic levels. Evidence from field and laboratory studies indicates that the restructuring of soil layers, particularly the loss of organic horizons, physical disturbance to the soil, alteration of understory vegetation, and direct competition for food resources, lead directly and indirectly to significant declines in the abundance of soil micro- and mesofauna. Though studies of invasive earthworm impacts on the abundance of larger invertebrates or vertebrates are generally lacking, recent evidence suggests that reduced abundance of small soil fauna and alteration of soil microclimates may be contributing to declines in vertebrate fauna such as terrestrial salamanders. Preliminary evidence also suggests the potential for earthworm invasions to interact with other factors such as soil pollution, to negatively affect vertebrate populations.","Biological Invasions Belowground: Earthworms as Invasive Species (book)","en",2006,"Jan","Germany","USA","10.1007/978-1-4020-5429-7_8","http://dx.doi.org/10.1007/978-1-4020-5429-7_8","10.1002/ecy.2936","North America","N/A","Biological invasion;Collembola;Disturbance;Earthworm invasion;Oribatida;Review;Soil fauna;Salamander","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Belowground interactions with aboveground consequences: Invasive earthworms and arbuscular mycorrhizal fungi.","Shishir Paudel","Scott R. Loss","A mounting body of research suggests that invasive nonnative earthworms substantially alter microbial communities, including arbuscular mycorrhizal fungi (AMF). These changes to AMF can cascade to affect plant communities and vertebrate populations. Despite these research advances, relatively little is known about (1) the mechanisms behind earthworms’ effects on AMF and (2) the factors that determine the outcomes of earthworm–AMF interactions (i.e., whether AMF abundance is increased or decreased and subsequent effects on plants). We predict that AMF-mediated effects of nonnative earthworms on ecosystems are nearly universal because (1) AMF are important components of most terrestrial ecosystems, (2) nonnative earthworms have become established in nearly every type of terrestrial ecosystem, and (3) nonnative earthworms, due to their burrowing and feeding behavior, greatly affect AMF with potentially profound concomitant effects on plant communities. We highlight the multiple direct and indirect effects of nonnative earthworms on plants and review what is currently known about the interaction between earthworms and AMF. We also illustrate how the effects of nonnative earthworms on plant–AMF mutualisms can alter the structure and stability of aboveground plant communities, as well as the vertebrate communities relying on these habitats. Integrative studies that assess the interactive effects of earthworms and AMF can provide new insights into the role that belowground ecosystem engineers play in altering aboveground ecological processes. Understanding these processes may improve our ability to predict the structure of plant and animal communities in earthworm-invaded regions and to develop management strategies that limit the numerous undesired impacts of earthworms.","Ecology","en",2015,"Sep","USA","USA","10.1890/15-1085.1","https://doi.org/10.1890/15-1085","10.1002/ecy.2936","North America","N/A","arbuscular mycorrhizal fungi;disturbance;earthworm invasion;ecosystem engineers;plant community;plant–soil interactions  ","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Earthworm activity and soil structure changes due to organic enrichments in vineyard system.","G. Pérès","V. Hallaire"," The effect of organic enrichment on earthworm activity and soil structure was studied in two French vineyards, by comparing control and test plots. In each vineyard the organic matter quantitatively increased the abundance and biomass of the earthworm community. These increases were associated with a higher level of species diversity and a higher evenness corresponding to the development of endogeic community. These earthworm community changes were associated with an increase in granular bioturbated areas and in macroporosity in the top soil layer. The micromorphological approach incorporated an original process of image analysis which appeared to be an appropriate method for characterizing pore morphology in this study. The pores when characterized by their size and shape could be related to ecological groups and growth stages of earthworms.","Biology and fertility of soils","en",1998,"Sep","France","France","10.1007/s003740050452","http://dx.doi.org/10.1007/s003740050452","10.1002/ecy.2936","France ","Champagne, Mâcon, Montbré ","Organic matter  Earthworm activity  Soil structure  Micromorphology  Image analysis","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Performance of the trim and fill method in the presence of publication bias and between-study heterogeneity.","Jaime L. Peters","Lesley Rushton","The trim and fill method allows estimation of an adjusted meta‐analysis estimate in the presence of publication bias. To date, the performance of the trim and fill method has had little assessment. In this paper, we provide a more comprehensive examination of different versions of the trim and fill method in a number of simulated meta‐analysis scenarios, comparing results with those from usual unadjusted meta‐analysis models and two simple alternatives, namely use of the estimate from: (i) the largest; or (ii) the most precise study in the meta‐analysis. Findings suggest a great deal of variability in the performance of the different approaches. When there is large between‐study heterogeneity the trim and fill method can underestimate the true positive effect when there is nopublication bias. However, when publication bias is present the trim and fill method can give estimates that are less biased than the usual meta‐analysis models. Although results suggest that the use of the estimate from the largest or most precise study seems a reasonable approach in the presence of publication bias, when between‐study heterogeneity exists our simulations show that these estimates are quite biased. We conclude that in the presence of publication bias use of the trim and fill method can help to reduce the bias in pooled estimates, even though the performance of this method is not ideal. However, because we do not know whether funnel plot asymmetry is truly caused by publication bias, and because there is great variability in the performance of different trim and fill estimators and models in various meta‐analysis scenarios, we recommend use of the trim and fill method as a form of sensitivity analysis as intended by the authors of the method. Copyright © 2007 John Wiley &amp; Sons, Ltd.","Statistics  in Medecine","en",2007,"Sep","UK","UK","10.1002/sim.2889","http://dx.doi.org/10.1002/sim.2889","10.1002/ecy.2936","Metaanalysis","Various","Between-study heterogeneity;meta-analysis;publication bias;simulation;trim and fill  ","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Earthworm species composition affects the soil bacterial community and net nitrogen mineralization.","Maria B. Postma-Blaauw","Lijbert Brussaard","Knowledge of the effects of species diversity within taxonomic groups on nutrient cycling is important for understanding the role of soil biota in sustainable agriculture. We hypothesized that earthworm species specifically affect nitrogen mineralization, characteristically for their ecological group classifications, and that earthworm species interactions would affect mineralization through competition and facilitation effects. A mesocosm experiment was conducted to investigate the effect of three earthworm species, representative of different ecological groups (epigeic: emLumbricus rubellus; endogeic: emAporrectodea caliginosa tuberculata; and anecic: emLumbricus terrestris), and their interactions on the bacterial community, and on nitrogen mineralization from 15N-labelled crop residue and from soil organic matter./ppOur results indicate that emL. rubellus and emL. terrestris enhanced mineralization of the applied crop residue whereas emA. caliginosa had no effect. On the other hand, emL. rubellus and emA. caliginosa enhanced mineralization of the soil organic matter, whereas emL. terrestris had no effect. The interactions between different earthworm species affected the bacterial community and the net mineralization of soil organic matter. The two-species interactions between emL. rubellus and emA. caliginosa, and emL. rubellus and emL. terrestris, resulted in reduced mineral N concentrations derived from soil organic matter, probably through increased immobilization in the bacterial biomass. In contrast, the interaction between emA. caliginosa and emL. terrestris resulted in increased bacterial growth rate and reduced total soil C. When all three species were combined, the interaction between emA. caliginosa and emL. terrestris was dominant. We conclude that the effects of earthworms on nitrogen mineralization depend on the ecological traits of the earthworm species present, and can be modified by species interactions. Knowledge of these effects can be made useful in the prevention of nutrient losses and increased soil fertility in agricultural systems, that typically have a low earthworm diversity./p","Pedobiologia","en",2006,"Feb","The Netherlands","The Netherlands","10.1016/j.pedobi.2006201","https://doi.org/10.1016/j.pedobi.2006.02.001","10.1002/ecy.2936","The Netherlands","De Bovenbuurt","Soil Earthworms Biodiversity Species interactions Nutrients Functional group","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Earthworms and management affect organic matter incorporation and microaggregate formation in agricultural soils.","M.M Pulleman","A.G. Jongmans","Through their feeding activities and cast production, earthworms influence both aggregate turnover and soil organic matter (SOM) dynamics. We studied the impact of earthworm activity on soil macro- and microaggregation and SOM incorporation in different farming systems. Dry-sieved aggregates (4–12.5 mm) of a permanent pasture (PP), a conventional arable field (CA) and an organic arable field (OA) (0–10 and 10–20 cm depth) were separated into different aggregate fractions, which were analyzed for organic C and N. The separation was based on macromorphological characteristics that reflect the dominant process of aggregate formation and the degree of degradation. We distinguished: two classes of biogenic macroaggregates (fresh casts and welded casts); one class of physicogenic macroaggregates (angular to subangular blocky macroaggregates); and an intermediate fraction (rounded to subrounded macroaggregates). The structural arrangement of mineral particles and organic matter and the quantitative contribution of particulate organic matter (POM) and microaggregates were studied in thin sections. Total organic C contents tended to be higher in biogenic than in physicogenic macroaggregates of the PP and OA soils, whereas the reverse was found for the CA soil. Comparison of the different macroaggregate types in thin sections revealed that the worm-made macroaggregates of the PP soil were considerably enriched in fine POM and microaggregates, in which large amounts of organic matter were intimately mixed with fine mineral material. By contrast, worm casts of the CA and OA soils were hardly enriched in POM and microaggregates. Our study demonstrated that earthworms can directly initiate the formation of microaggregates, which in turn affects the physical protection of SOM against microbial decay. Farming practices that stimulate earthworm activity may thus constitute an important aspect of sustainable agricultural management. However, the much smaller amounts of POM and microaggregates present in worm casts of CA and OA than PP indicate a different impact of earthworms on C stabilization depending on land use. Further research is needed to elucidate the exact management conditions that favour the beneficial effects of earthworms on soil microstructure and associated SOM dynamics. In this respect, the use of micromorphological techniques in addition to chemical and physical analyses was shown to be very valuable.","Applied Soil Ecology","en",2004,"Oct","The Netherlands","The Netherlands","10.1016/j.apsoil.2004.1003","https://doi.org/10.1016/j.apsoil.2004.10.003","10.1002/ecy.2936","The Netherlands","Zeeland","Farming systems Soil aggregation Soil organic matter Earthworm activity Micromorphology","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Effects of non-native Asian earthworm invasion on temperate forest and prairie soils in the Midwestern US.","Jiangxiao Qiu","Monica G. Turner","Effects of invasive European earthworms in North America have been well documented, but less is known about ecological consequences of exotic Asian earthworm invasion, in particular Asian jumping worms (Amynthas) that are increasingly reported. Most earthworm invasion research has focused on forests; some Amynthas spp. are native to Asian grasslands and may thrive in prairies with unknown effects. We conducted an earthworm-addition mesocosm experiment with before–after control-impact (BACI) design and a complementary field study in southern Wisconsin, USA, in 2014 to investigate effects of a newly discovered invasion of two Asian jumping worms (Amynthas agrestis and Amynthas tokioensis) on forest and prairie litter and soil nutrient pools. In both studies, A. agrestis and A. tokioensis substantially reduced surface litter (84–95 % decline in foliage litter mass) and increased total carbon, total nitrogen, and available phosphorus in the upper 0–5 cm of soils over the 4-month period from July through October. Soil inorganic nitrogen (ammonium– and nitrate–N) concentration increased across soil depths of 0–25 cm, with greater effects on nitrate–N. Dissolved organic carbon concentration also increased, e.g., 71–108 % increase in the mesocosm experiment. Effects were observed in both forest and prairie soils, with stronger effects in forests. Effects were most pronounced late in the growing season when earthworm biomass likely peaked. Depletion of the litter layer and rapid mineralization of nutrients by non-native Asian jumping worms may make ecosystems more susceptible to nutrient losses, and effects may cascade to understory herbs and other soil biota.","Biological Invasions","en",2016,"Feb","USA","USA","10.1007/s10530-016-1264-5","http://dx.doi.org/10.1007/s10530-016-1264-5","10.1002/ecy.2936","USA","southern Wisconsin","Amynthas agrestis;Amynthas tokioensis;Asian jumping worm;Ecosystem change;Nutrient cycling;Wisconsin","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"R: a language and environment for statistical computing.","R development core team","R development core team","N/A","N/A ","en",2008,"Avr","USA","USA","10.1145/190271.190295","http://dx.doi.org/10.1145/190271.190295","10.1002/ecy.2936","N/A","N/A","N/A","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Elemental and mineralogical changes in soils due to bioturbation along an earthworm invasion chronosequence in Northern Minnesota.","Kathryn Resner","Stephen Sebestyen","Minnesota forested soils have evolved without the presence of earthworms since the last glacial retreat. When exotic earthworms arrive, enhanced soil bioturbation often results in dramatic morphological and chemical changes in soils with negative implications for the forests’ sustainability. However, the impacts of earthworm invasion on geochemical processes in soils are not well understood. This study attempts to quantify the role of earthworm invasion in mineral chemical weathering and nutrient dynamics along an earthworm invasion chronosequence in a sugar maple forest in Northern Minnesota. Depth and rates of soil mixing can be tracked with atmospherically derived short lived radioisotopes 210Pb and 137Cs. Their radioactivities increase in the lower A horizon at the expense of the peak activities near the soil surface, which indicate that soil mixing rate and its depth reach have been enhanced by earthworms. Enhanced soil mixing by earthworms is consistent with the ways that the vertical profiles of elemental and mineralogical compositions were affected by earthworm invasion. Biologically cycled Ca and P have peak concentrations near the soil surface prior to earthworm invasion. However, these peak abundances significantly declined in the earthworm invaded soils presumably due to enhanced soil mixing. It is clear that enhanced soil mixing due to earthworms also profoundly altered the vertical distribution of most mineral species within A horizons. Though the mechanisms are not clear yet, earthworm invasion appears to have contributed to net losses of clay mineral species and opal from the A horizons. As much as earthworms vertically relocated minerals and elements, they also intensify the contacts between organic matter and cations as shown in the increased amount of Ca and Fe in organically complexed and in exchangeable pools. With future studies on soil mixing rates and elemental leaching, this study will quantitatively and mechanically address the role of earthworms in geochemical evolution of soils and forests’ nutrient dynamics.","Applied Geochemistry","en",2011,"Mar","USA","USA","10.1016/j.apgeochem.2011347","https://doi.org/10.1016/j.apgeochem.2011.03.047","10.1002/ecy.2936","USA","Minnesota","N/A","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"The file-drawer problem revisited: a general weighted method for calculating fail-safe numbers in meta-analysis.","Michael S. Rosenberg","Michael S. Rosenberg","Quantitative literature reviews such as meta-analysis are becoming common in evolutionary biology but may be strongly affected by publication biases. Using fail-safe numbers is a quick way to estimate whether publication bias is likely to be a problem for a specific study. However, previously suggested fail-safe calculations are unweighted and are not based on the framework in which most meta-analyses are performed. A general, weighted fail-safe calculation, grounded in the meta-analysis framework, applicable to both fixed- and random-effects models, is proposed. Recent meta-analyses published in Evolution are used for illustration.","Evolution ","en",2005,"Feb","USA","USA","10.1554/04-602","http://dx.doi.org/10.1554/04-602","10.1002/ecy.2936","Various","Various"," Fail-safe numbers    file drawer problem  meta-analysis   publication bias    STATISTICAL METHODS ","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Microbial and microfaunal community dynamics in artificial and Lumbricus terrestris (L.) burrows.","Mary C. Savin","José A. Amador","Macropore formation and litter incorporation are two results of earthworm [Lumbricus terrestris (L.)] activities that can influence trophic dynamics inside burrows. Thus, mesocosms were constructed to examine changes in microbial biomass and microfaunal communities inside artificial compared with earthworm burrows. Four treatments were established: (i) no worms (CTRL); (ii) unlined, artificial burrows (ARTF); (iii) corn (Zea mays L.) leaf litter‐lined, artificial burrows (LEAF); and (iv) Lumbricus terrestris (L.) burrows (WORM). There were no consistent differences in community structures between unlined, artificial burrows and control soils during a 16‐wk incubation. In contrast, protozoan numbers were elevated throughout the experiment in LEAF and WORM. A succession of nematode abundances occurred in LEAF, with plant parasitic and Tylenchid nematode numbers peaking at 5 wk, followed by high bacterivorous and fungivorous nematode numbers. In WORM, bacterivorous nematode numbers and active bacterial biomass were elevated for 1 and 3 wk, respectively, before declining. Active fungal biomass increased in WORM, whereas fungivorous nematodes were inhibited in earthworm burrows. While litter incorporation appeared to accelerate the rate of trophic interactions in artificial burrows, the effects of earthworms appeared to transcend that of litter translocation into soil, with earthworms differentially selecting for particular food web dynamics.","Soil Science Society America Journal","en",2004,"Jan","USA","USA","10.2136/sssaj2004.1160","http://dx.doi.org/10.2136/sssaj2004.1160","10.1002/ecy.2936","USA","Rhode Island, Kingston","N/A","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Influence of fragmentation and bioturbation on the decomposition of 14C-labelled beech leaf litter.","Stefan Scheu","Volkmar Wolters","Abstract : One of the challenges in soil ecology is to determine which organisms utilise stable forms of carbon in soil. Recent studies have indicated that endogeic earthworms are able to mobilise such stable carbon compounds. However, it remains unclear which particular compounds of stabilised carbon in soil are utilised by earthworms. Furthermore, current knowledge on ecological groups and food resources of earthworms is mainly based on direct observations, hence only reflecting what was ingested but not what was actually assimilated. We analysed seven earthworm species in beech and spruce forests and the associated litter, earthworm middens and soils, and employed compound-specific stable isotope analysis of fatty acids (FAs) to identify the origins of carbon resources of the earthworms. To relate food resources to carbon compounds of different stability, we analysed δ13C signatures of FAs of different particle size fractions. FA δ13C profiles of epigeic and endogeic earthworm species indicated assimilation of recently-fixed and recalcitrant carbon resources, respectively, whereas anecic earthworms assimilated a mixture of resources of different stability. Utilisation of carbon resources did not differ between beech and spruce forests. Endogeic species were associated with neutral lipids of soil particle size fractions with δ13C signatures of the bacterial marker a15:0 in earthworms resembling those of the clay fraction. This suggests that they assimilated carbon associated with small particle size fractions attached to clay–humus complexes. The results showed that earthworms of different ecological groups utilise carbon pools of different origin and stability. As indicated by neutral lipids of bacterial origin, physically-stabilised organic matter appears to contribute to the nutrition of endogeic earthworms in forest systems.","Soil Biology and Biochemistry","en",1991,"June ","Germany","Germany","10.1016/0038-0717(91)90039-m","http://dx.doi.org/10.1016/0038-0717(91)90039-m","10.1002/ecy.2936","France","Villers, Savigny","N/A","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Effects of exotic earthworms on soil phosphorus cycling in two broadleaf temperate forests.","Esteban R. Suarez","Melany C. Fisk","We compared the biogeochemical cycling of phosphorus (P) in northern hardwood forest plots invaded by exotic earthworms versus adjacent uninvaded reference plots. In three of the six pairs of plots, earthworm invasion resulted in significantly more total P in the upper 12 cm of soil. The finding of increased amounts of unavailable and occluded inorganic P forms in the invaded plots suggests that earthworm activity mobilized unweathered soil particles from deeper layers of the soil, increasing the stocks of total P in surface soils. In two pairs of plots, the earthworm-invaded soils had less total P than the reference soils. In these plots, earthworm activity resulted in augmented rates of P cycling and alteration of the physical structure of the soil that increased loss of P in leaching water, reducing the total amount of P. We hypothesize that the different effects of earthworm invasion on the soil P cycle result from unique characteristics of the ecological groups of earthworms dominating each site. The invaded plots with increased total P were dominated by the anecic species Lumbricus terrestris, a large earthworm that constructs deep, vertical burrows and is effective at moving soil materials from and to deeper layers of the profile. In contrast, the earthworm-invaded plots where the total P in the surface soil decreased were dominated by the epi-endogeic species L. rubellus, which feeds and lives in the upper organic layers of the soil. In these plots, earthworms significantly increased the amount of readily exchangeable P in the soil, increasing the loss of this element in leaching water.","Ecosystems ","en",2004,"Jan","USA","USA","10.1007/s10021-003-0128-x","http://dx.doi.org/10.1007/s10021-003-0128-x","10.1002/ecy.2936","USA","Arnot forest, New York","exotic earthworms;invasions;phosphorus cycle;northern hardwood forests","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
"Invasive earthworm species and nitrogen cycling in remnant forest patches.","Katalin Szlavecz","Ian Yesilonis","Invasive non-native earthworms in forested areas of the northeastern United States are of concern since they have the potential to greatly change the nutrient dynamics of these ecosystems. Urban landscapes are particularly susceptible to non-native species invasions. In this study, we assessed earthworm communities and nitrogen transformations rates in urban and rural forest patches of the Greater Baltimore Metropolitan area, USA. We expected to observe a mixture of native and non-native species at the sites because the region has never been glaciated. The fauna was dominated by European lumbricids. Density and biomass varied between 5 and 288 ind m−2 and 5.2 and 144.0 g m−2, respectively, with urban forests having higher abundances than rural forests. In laboratory incubations, urban forest soils had higher potential N-transformation rates. Both N-mineralization and nitrification rates were positively correlated with soil pH. However, controls on earthworm communities and N-cycling are complex in the Baltimore region, because parent material and soil type also change along the urban–rural gradient. Further studies will separate out land use and inherent soil controls on earthworm populations and N-transformation rates. ","Applied Soil Ecology","en",2005,"Jan","USA","USA","10.1016/j.apsoil.2005106","https://doi.org/10.1016/j.apsoil.2005.01.006","10.1002/ecy.2936","USA","Baltimore City and County in northeastern Maryland","Earthworm invasion Nitrogen cycling N-mineralization Nitrification Urban forest soi","ammonium; earthworm ecological group; element flux; exotic earthworms; nitrate; nitrification; nitrogen; nutrient cycling; pH; phosphorus; soil carbon; water content. "
