"Title","First author","Last author","Abstract","Journal","Language","Year","Month","First Author Country","Last Author Country","DOI","DOI URL","DOI MA","Country study","Location ","Keywords","Keywords MA"
"Herbivory in relation to plant nitrogen content.","William J. Mattson","William J. Mattson"," Preview  There is no abstract available (website statement)","ANNUAL REVIEW OF ECOLOGY AND SYSTEMATICS ","en",1980,"Jan","USA","USA","10.1146/annurev.es.11.11018001003","https://www.jstor.org/stable/2096905","10.1111/1365-2435.12969","USA","North Central Forest Experiment Station, USDA forest service","N/A"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Testing and adjusting for publication bias.","Anders Pape Møller","Michael D. Jennions","How can the scientific literature provide unbiased conclusions if it represents a biased sample of available studies? Publication bias refers to phenomena arising from bias in submitting, reviewing, accepting and publishing scientific results. Direct and indirect methods for investigating publication bias are now readily available, but indirect methods are generally open to alternative interpretations. Publication bias distorts attempts to review a scientific field quantitatively if the likelihood of locating completed studies depends on the strength or direction of the findings of quantitative studies. It is the responsibility of researchers, reviewers and editors to address issues of bias to ensure the existence of an unbiased literature.","TRENDS IN ECOLOGY & EVOLUTION","en",2001,"Oct","France","Australia ","10.1016/s0169-5347(01)02235-2","http://dx.doi.org/10.1016/s0169-5347(01)02235-2","10.1111/1365-2435.12969","N/A","N/A","adjustment for publication bias;effect size;fail-safe number;funnel plot;publication bias;submission bias;Bioinformatics;Ecology;Evolution;Parasitology;Plant;Science"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Potential effects of earthworms on leaf-chewer performance.","J. E. NEWINGTON","T. H. JONES","Detritivores affect plant performance and therefore have the potential indirectly to affect above‐ground herbivore populations.In a microcosm study we asked whether changes in the performance of two plant species, Cardamine hirsuta L. and Veronica persica Poiret., arising from the activity of various earthworm communities influenced the consumption rate and development of a leaf‐chewer, Mamestra brassicae L.Earthworms increased soil nitrate and foliar nitrogen concentrations. There was no associated increase in plant biomass.There was no significant effect of earthworm treatment on the biomass of M. brassicae larvae. However, highest larval mortality occurred in microcosms without earthworms, while the proportion of larvae that had reached the final instar was lowest. In a 24 h feeding trial, the consumption rate of V. persica foliage by M. brassicae was higher when plants were grown in soil containing earthworms. The complexity of earthworm communities did not affect M. brassicae consumption rates and consequent development.This is the first study to show the potential of detritivore communities indirectly to affect leaf‐chewing herbivores. It highlights the need to explore the interactions that occur between above‐ and below‐ground components of plant–insect communities.","FUNCTIONAL ECOLOGY","en",2004,"Oct","England","UK","10.1111/j269-8463.20040888.x","https://doi.org/10.1111/j.0269-8463.2004.00888.x","10.1111/1365-2435.12969","England","Lincoln, Oldham ","below-ground/ above-ground linkage;earthworm;indirect nutrient effect;Mamestra brassicae;microcosm"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"The evolution of resistance and tolerance to herbivores.","Eunice Kariñho-Betancourt","Juan Núñez-Farfán","Tolerance and resistance are two different plant defense strategies against herbivores. Empirical evidence in natural populations reveals that individual plants allocate resources simultaneously to both strategies, thus plants exhibit a mixed pattern of defense. In this review we examine the conditions that promote the evolutionary stability of mixed defense strategies in the light of available empirical and theoretical evidence. Given that plant tolerance and resistance are heritable and subject to environmentally dependent selection and genetic constraints, the joint evolution of tolerance and resistance is analyzed, with consideration of multiple species interactions and the plant mating system. The existence of mixed defense strategies in plants makes it necessary to re-explore the coevolutionary process between plants and herbivores, which centered historically on resistance as the only defensive mechanism. In addition, we recognize briefly the potential use of plant tolerance for pest management. Finally, we highlight unresolved issues for future development in this field of evolutionary ecology.","ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS","en",2015,"Mar","Mexico","Mexico","10.7717/peerj.789","http://dx.doi.org/10.7717/peerj.789","10.1111/1365-2435.12969","N/A","N/A","herbivory;adaptive evolution;EES;plant defenses;mixed defense strategies;costs and benefits of defense "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Recent progress in plant nutrition research: Cross-talk between nutrients, plant physiology and soil microorganisms.","N. Ohkama-Ohtsu","J. Wasaki","Mineral nutrients taken up from the soil become incorporated into a variety of important compounds with structural and physiological roles in plants. We summarize how plant nutrients are linked to many metabolic pathways, plant hormones and other biological processes. We also focus on nutrient uptake, describing plant-microbe interactions, plant exudates, root architecture, transporters and their applications. Plants need to survive in soils with mineral concentrations that vary widely. Describing the relationships between nutrients and biological processes will enable us to understand the molecular basis for signaling, physiological damage and responses to mineral stresses.","PLANT AND CELL PHYSIOLOGY ","en",2010,"Jul","Japan","Japan","10.1093/pcp/pcq095","http://dx.doi.org/10.1093/pcp/pcq095","10.1111/1365-2435.12969","N/A","N/A","Cross-talk;Microorganisms;Omics;Plant nutrition;Soil;Transporter "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Differential costs of two distinct resistance mechanisms induced by different herbivore species in Arabidopsis. ","Nawaporn Onkokesung","Marcel Dicke","Plants respond to herbivory with the induction of resistance, mediated by distinct phytohormonal signaling pathways and their interactions. Phloem feeders are known to induce plant resistance via the salicylic acid pathway, whereas biting-chewing herbivores induce plant resistance mainly via the jasmonate pathway. Here, we show that a specialist caterpillar (biting-chewing herbivore) and a specialist aphid (phloem feeder) differentially induce resistance against Pieris brassicae caterpillars in Arabidopsis (Arabidopsis thaliana) plants. Caterpillar feeding induces resistance through the jasmonate signaling pathway that is associated with the induction of kaempferol 3,7-dirhamnoside, whereas aphid feeding induces resistance via a novel mechanism involving sinapoyl malate. The role of sinapoyl malate is confirmed through the use of a mutant compromised in the biosynthesis of this compound. Caterpillar-induced resistance is associated with a lower cost in terms of plant growth reduction than aphid-induced resistance. A strong constitutive resistance against P. brassicae caterpillars in combination with a strong growth attenuation in plants of a transfer DNA (T-DNA) insertion mutant of WRKY70 (wrky70) suggest that the WRKY70 transcription factor, a regulator of downstream responses mediated by jasmonate-salicylic acid signaling cross talk, is involved in the negative regulation of caterpillar resistance and in the tradeoff between growth and defense. In conclusion, different mechanisms of herbivore-induced resistance come with different costs, and a functional WRKY70 transcription factor is required for the induction of low-cost resistance.","PLANT PHYSIOLOGY","en",2016,"Feb","UK","The Netherlands","10.1104/pp.151780","https://doi.org/10.1104%2Fpp.15.01780","10.1111/1365-2435.12969","England","European Arabidopsis Stock Centre.","Keywords + : NDIRECT PLANT DEFENSE;JASMONIC ACIDSALICYLIC-ACID;TRANSCRIPTION FACTOR;SIGNAL-TRANSDUCTION;GENE-EXPRESSION;GLUCOSINOLATE BIOSYNTHESIS;STRESS-RESPONSE;INSECT;ACCUMULATION"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Beneficial microbes in a changing environment: Are they always helping plants to deal with insects?","Ana Pineda","María J. Pozo","Plants have a complex immune system that defends them against attackers (e.g. herbivores and microbial pathogens) but that also regulates the interactions with mutualistic organisms (e.g. mycorrhizal fungi and plant growth‐promoting rhizobacteria). Plants have to respond to multiple environmental challenges, so they need to integrate both signals associated with biotic and abiotic stresses in the most appropriate response to survive.Beneficial microbes such as rhizobacteria and mycorrhizal fungi can help plants to ‘deal’ with pathogens and herbivorous insects as well as to tolerate abiotic stress. Therefore, beneficial microbes may play an important role in a changing environment, where abiotic and biotic stresses on plants are expected to increase. The effects of beneficial microbes on herbivores are highly context‐dependent, but little is known on what is driving such dependency. Recent evidence shows that abiotic stresses such as changes in soil nutrients, drought and salt stress, as well as ozone can modify the outcome of plant–microbe–insect interactions.Here, we review how abiotic stress can affect plant–microbe, plant–insect and plant–microbe–insect interactions, and the role of the network of plant signal‐transduction pathways in regulating such interactions.Most of the studies on the effects of abiotic stress on plant–microbe–insect interactions show that the effects of microbes on herbivores (positive or negative) are strengthened under stressful conditions. We propose that, at least in part, this is due to the crosstalk of the different plant signalling pathways triggered by each stress individually. By understanding the cross‐regulation mechanisms we may be able to predict the possible outcomes of plant‐microbe–insect interactions under particular abiotic stress conditions. We also propose that microbes can help plants to deal with insects mainly under conditions that compromise efficient activation of plant defences.In the context of global change, it is crucial to understand how abiotic stresses will affect species interactions, especially those interactions that are beneficial for plants. The final aim of this review is to stimulate studies unravelling when these ‘beneficial’ microbes really benefit a plant.","Fonctional Ecology","en",2013,"Nov","The Netherlands","Spain","10.1111/1365-2435.12050","http://dx.doi.org/10.1111/1365-2435.12050","10.1111/1365-2435.12969","N/A","N/A ","abiotic stress;abscisic acid;below- and above-ground interactions;climate change;cross-talk;induced systemic resistance;microbial symbiosis;mycorrhiza;plant growth promoting rhizobacteria;plant signalling  "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Editorial: Above-belowground interactions involving plants, microbes and insects.","Ana Pineda","Ted C. J. Turlings","“Integration” has become a central theme in plant research, and this concept has greatly contributed to the exciting recent advances of our understanding of plant interactions with their environment. Plants in nature interact with a plethora of organisms, from microbes and insects through vertebrates to other plants. While some organisms are detrimental, others have mutualistic interactions with plants. Whereas, plant responses to all these organisms were initially studied separately for aboveground and for belowground domains, nowadays it is accepted that plant interactions belowground orchestrate a cascade of events that affects the interactions of plants with organisms that live aboveground, and vice versa. In parallel, it has become evident that the plants' interactions with both mutualists and antagonists are governed by often similar phytohormonal and metabolic responses, which starting at the molecular level, shape the ecological interactions that take place in natural and agricultural systems. Beyond the fundamental interest in these interactions, a comprehensive understanding of how plants integrate their responses to microbes and insects below-aboveground, will also contribute to tackle applied concerns such as the development of sustainable crop protection strategies, and the development of novel crop varieties for increasing yield and performance. Integrating plant responses to beneficial and detrimental organisms, from microbes to insects, and using integrative approaches that range from the molecular changes within the plant to the ecological interactions taking place among organisms, will provide a more representative view of the multitude and complexity of interactions in nature. With this Research Topic, we aimed at being integrative, by proposing a wide array of themes, spanning papers dealing with the molecular bases of above-belowground plant-insect-microbe interactions, to more ecological and large-scale work.","FRONTIERS IN PLANT SCIENCE ","en",2015,"May","The Netherlands","Sweden","10.3389/fpls.20150318","https://www.frontiersin.org/journals/plant-science/articles/10.3389/fpls.2015.00318/full","10.1111/1365-2435.12969","N/A","N/A ","plant defenses;plant-insect interactions;beneficial microbes;root herbivores;signaling pathways;multitrophic interactions;phytohormones;induced resistance"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Helping plants to deal with insects: The role of beneficial soil-borne microbes.","Ana Pineda","Marcel Dicke","Several soil-borne microbes such as mycorrhizal fungi and plant growth-promoting rhizobacteria can help plants to deal with biotic and abiotic stresses via plant growth promotion and induced resistance. Such beneficial belowground microbes interact in a bidirectional way via the plant with aboveground insects such as herbivores, their natural enemies and pollinators. The role of these interactions in natural and agricultural ecosystems is receiving increased attention, and the molecular and physiological mechanisms involved in these interactions should be the focus of more attention. Here, we review the recent discoveries on plant-mediated interactions between beneficial belowground microbes and aboveground insects.","TRENDS IN PLANT SCIENCE ","en",2010,"Sep","The Netherlands","The Netherlands","10.1016/j.tplants.2010507","https://doi.org/10.1016/j.tplants.2010.05.007","10.1111/1365-2435.12969","N/A","N/A ","Keywords + : INDUCED SYSTEMIC RESISTANCE;ARBUSCULAR MYCORRHIZAL FUNGI;UNSPECIALIZED ENDOPHYTIC FUNGUS;BELOW-GROUND MUTUALISM;PSEUDOMONAS-FLUORESCENS;INDUCED DEFENSE;GETTING READY;RICE PLANTS;HERBIVORY;GROWTH"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Decomposition and mineralization of nutrients from litter and humus. In H. BassiriRad (Ed.), Nutrient acquisition by plants. An ecological perspective (Ecological Studies).","C.E. Prescott","C.E. Prescott","Adaptation and evolution of terrestrial plants depend, to a large extent, on their ability to acquire nutrients. This is a modern and integrative treatment of the mechanisms controlling plant nutrient uptake and how plants respond to changes in the environment. The following key topics are covered: soil nutrient bioavailability; root responses to variations in nutrient supply; nitrogen fixation; regulation of nutrient uptake by internal plant demand; root characteristics; kinetics of nutrient uptake; root architecture; life span; mycorrhizae; responses to climate change. This integrated view helps us to understand the mechanisms that govern present-day plant communities and is indispensable in models designed to predict the response of plants to a changing climate. ","ECOLSTUD,volume 181","en",2005,"N/A","USA","USA","10.1007/3-540-27675-0_2","http://dx.doi.org/10.1007/3-540-27675-0_2","10.1111/1365-2435.12969","Worldwide","Various","Bodenbiologie;Humus;Wurzeln;biology;ecology;ecosystem;evolution;nitrogen;pflanzliche Ökophysiology;physiology;plant ecophysiology;plant nutrients;regulation;root architecture;temperature  "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Signal molecules mediate the impact of the earthworm Aporrectodea caliginosa on growth, development and defence of the plant Arabidopsis thaliana.","Ruben Puga-Freitas","Manuel Blouin","Earthworms have generally a positive impact on plant growth, which is often attributed to a trophic mechanism: namely, earthworms increase the release of mineral nutrients from soil litter and organic matter. An alternative hypothesis has been proposed since the discovery of a signal molecule (Indole Acetic Acid) in earthworm faeces. In this study, we used methodologies developed in plant science to gain information on ecological mechanisms involved in plant-earthworm interaction, by looking at plant response to earthworm presence at a molecular level. First, we looked at plant overall response to earthworm faeces in an in vitro device where only signal molecules could have an effect on plant growth; we observed that earthworms were inducing positive or negative effects on different plant species. Then, using an Arabidopsis thaliana mutant with an impaired auxin transport, we demonstrated the potential of earthworms to stimulate root growth and to revert the dwarf mutant phenotype. Finally, we performed a comparative transcriptomic analysis of Arabidopsis thaliana in the presence and absence of earthworms; we found that genes modulated in the presence of earthworms are known to respond to biotic and abiotic stresses, or to the application of exogenous hormones. A comparison of our results with other studies found in databases revealed strong analogies with systemic resistance, induced by signal molecules emitted by Plant Growth Promoting Rhizobacteria and/or elicitors emitted by non-virulent pathogens. Signal molecules such as auxin and ethylene, which are considered as major in plant-microorganisms interactions, can also be of prior importance to explain plant-macroinvertebrates interactions. This could imply revisiting ecological theories which generally stress on the role of trophic relationships.","PLOS ONE ","en",2012,"Dec","France","France","10.1371/journal.pone049504","https://doi.org/10.1371/journal.pone.0049504","10.1111/1365-2435.12969","France","CEREEP research station (Saint-Pierre-Lès-Nemours)","Earthworms    Auxins    Arabidopsis thaliana    Signaling molecules    Ethylene    Plant growth and development    Transcription factors    DNA-binding proteins    "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Transcriptional profiling of wheat in response to take-all disease and mechanisms involved in earthworm’s biocontrol effect.","Ruben Puga-Freitas","Manuel Blouin","Take-all disease caused by the soil-borne fungus Gaeumannomyces graminis var. tritici (Ggt) is the most widespread and well-studied root disease of winter wheat. The absence of plant genetic resistance and efficient fungicide against this disease calls for the development of alternative management strategies such as the use of biological control agents. In a greenhouse experiment, we tested the hypothesis that the earthworm Aporrectodea caliginosa can control this plant pathogen by changing soil pH, inducing plant defence mechanisms or improving plant nutrition. Towards this aim, soil chemical properties, plant production, morphology and transcriptome were assessed in the different treatments to characterize the effects of Ggt, earthworm and the interaction between them. Sixty three days after sowing, Ggt was responsible for a strong reduction in fine root proportion and leaf area, and an 82 % decrease in plant total biomass. Earthworms reduced infection rate by 63 % and improved plant growth, which was not significantly different from the no-pathogen control. Neither changes in soil pH, plant defence mechanisms or plant nutrition were proved to be involved in this effect. It was concluded that A. caliginosa was a very efficient biocontrol agent against Ggt and that the mechanism responsible for this biocontrol effect could be associated with microbial community modifications or fungal consumption by earthworms.","EUROPEAN JOURNAL OF PLANT PATHOLOGY","en",2015,"Sep","France","France","10.1007/s10658-015-0759-8","http://dx.doi.org/10.1007/s10658-015-0759-8","10.1111/1365-2435.12969","France","N/A","Aporrectodea caliginosa;Gaeumannomyces graminis var tritici;Defence mechanisms;Take-all;Transcriptome;Triticum aestivum (winter wheat)"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"R: A language and environment for statistical computing.","R development core team","R development core team","N/A","N/A","en",2018,"N/A","N/A","N/A","10.1145/190271.190295","http://dx.doi.org/10.1145/190271.190295","10.1111/1365-2435.12969","N/A","N/A","N/A"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"The file-drawer problem revisited: A general weighted method for calculating fail-safe numbers in meta-analysis.","Michael S. Rosenberg","Michael S. Rosenberg","Quantitative literature reviews such as meta-analysis are becoming common in evolutionary biology but may be strongly affected by publication biases. Using fail-safe numbers is a quick way to estimate whether publication bias is likely to be a problem for a specific study. However, previously suggested fail-safe calculations are unweighted and are not based on the framework in which most meta-analyses are performed. A general, weighted fail-safe calculation, grounded in the meta-analysis framework, applicable to both fixed- and random-effects models, is proposed. Recent meta-analyses published in Evolution are used for illustration.","EVOLUTION ","en",2005,"Feb","USA","USA","10.1554/04-602","http://dx.doi.org/10.1554/04-602","10.1111/1365-2435.12969","Various (meta-analysis)","Various","fail-safe numbers;file drawer problem;meta-analysis;publication bias;statistical methods"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Effects of life history, domestication and agronomic selection on plant defence against insects: Evidence from maizes and wild relatives.","Joshua P. Rosenthal","Rodolfo Dirzo","Plant domestication and agronomic selection for increased yield may have an associated effect of reducing plant defence against herbivorous insects. This hypothesis is based on evidence for a metabolic cost associated with defence, and on evidence that increases in yield generally come from the re-partitioning of photoassimilates rather than from fundamental increases in photosynthetic rates. We propose that for plants in which domestication and crop development constitute strong selection for increased growth and reproduction, reallocation of resources may result in lower defence against insects. We examine this hypothesis by means of comparative studies of growth, reproduction and resistance in a complex of maizes and closely related wild taxa, the teosintes. The results of these studies are consistent with assumptions of differential investment in growth and reproduction between wild and domesticated plants. A wild perennial grew slowest and had lowest grain production, while a modern cultivar grew fastest and had the highest grain yield. A wild annual and a land-race cultivar were intermediate. Damage from a diverse assemblage of folivorous insects, and from a specialist stemboring lepidopteran larva, fit the defence predictions closely. A gradient of attack levels suggests that the wild perennial is most defended, followed in descending order by the wild annual, the land-race cultivar and the modern high-yielding variety. Alternative hypotheses for this pattern are consistent with some, but not all, of our data.","EVOLUTIONARY ECOLOGY ","en",1997,"May","USA","USA","10.1023/a:1018420504439","http://dx.doi.org/10.1023/a:1018420504439","10.1111/1365-2435.12969","Mexico","N/A","cost of defence;Diatraea grandiosella growth rate;Mexico;resource allocation;Zea spp"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Tolerance to herbivory by a stem boring caterpillar in architecturally distinct maizes and wild relatives.","J. P. Rosenthal","S. C. Welter","In a screenhouse experiment in southwest Mexico, we infested two maize cultivars, a land-race and a modern high-yielding variety, and two wild teosintes, Zea diploperennis and Zea mays parviglumis, with newly hatched larvae of the stemborer, Diatraea grandiosella. While subsequent damage levels, when corrected for differences in plant size, were highest in the wild perennial, Zea diploperennis, this taxon showed the lowest absolute and proportional reductions in growth and reproduction, i.e., it was most tolerant to the damage. Higher growth rates were not associated with tolerance. Rather, a greater number of tillers and leaves in the wild taxa allowed for compartmentalization of damage and greater developmental plasticity. These results, when combined with previous findings on effective defense patterns, indicate that tolerance in maizes and wild relatives may be positively associated with defense against stemboring by the same insect. Because the probable mechanisms for defense (tissue fiber) and tolerance (plant architecture) are unrelated, a positive association is contrary to the predictions of some optimal defense theories, which posit a negative relationship between tolerance and defense.","Oecologia","en",1995,"May","USA","USA","10.1007/bf00333245","http://dx.doi.org/10.1007/bf00333245","10.1111/1365-2435.12969","Mexico","southwest Mexico","Compensatory growth;Zea Domestication;Defense trade-offs;Stemborer"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Effects of earthworms on plant growth: Patterns and perspectives.","Stefan Scheu","Stefan Scheu","A total of 67 studies were located in which the response of plants to presence of earthworms was investigated. The number of studies increased strongly during the last decade. in most of the studies (79%) shoot biomass of plants significanty increased in the presence of earthworms. However, knowledge on effects of earthworms on plant growth is very biased; most studies investigated crop plants, particularly cereals, and pastures; very little is known on plant species in more natural communities. Recently, interest in tropical plant species has increased considerably, however, the studies have considered almost exclusively agricultural plant species. Generally, experiments focused on the response of plant shoots but 45% of the studies also considered roots. Most of the studies investigated European earthworms (Lumbricidae); very little is known on other earthworm species. Some early studies indicated that earthworms affect the composition of plant communities but only very recently has it been documented that earthworms affect plant competition. However, there is virtually no information on how earthworms affect plant performance in detail including fitness parameters such as flowering and seed production. It has been realized recently that earthworms not only modify plant growth and vegetation structure but also the susceptability of plants to herbivores. Herbivore performance might be stimulated but also reduced due to the presence of earthworms. Furthermore, earthworms function as subsidiary food resources to generalist predators when herbivore prey is scarce. The complex indirect interactions between earthworms and the aboveground system deserve further investigation in both natural and agricultural ecosystems. The imperative for future research is adopting an ecological rather than an agricultural perspective in studying earthworm-plant interrelationships and viewing earthworms as driving factors of the aboveground food web. It is suggested that studies on earthworm-plant interactions may contribute significantly to a more comprehensive understanding of terrestrial ecosystems and to the development of more environmentally friendly agricultural practices.","PEDOBIOLOGIA ","en",2003,"Jan","Germany","Germany","10.1078/0031-4056-00270","http://dx.doi.org/10.1078/0031-4056-00270","10.1111/1365-2435.12969","Various (67 studies)","Various","Lumbricidae;rhizosphere;animal-plant interactions;indirect effects;food-web"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Links between the detritivore and the herbivore system: Effects of earthworms and Collembola on plant growth and aphid development.","Stefan Scheu","T. Hefin Jones","Effects of Collembola (Heteromurus nitidus and Onychiurus scotarius) and earthworms (Aporrectodea caliginosa and Octolasion tyrtaeum) on the growth of two plant species from different functional groups (Poa anna and Trifolium repens), and on the development of aphids (Myzus persicae) were investigated in a laboratory experiment lasting 20 weeks. Using soil from a fallow site which had been set aside for about 15 years, we expected that nitrogen would be of limited supply to plants and hypothesized that the soil animals studied, particularly earthworms, would increase nutrient availability to plants and thereby also modify aphid reproduction and development. Plant growth was modified strongly by the presence of soil animals. Earthworms caused a more than twofold increase in shoot and root mass of P. annua but increased that of T. repens by only 18% and 6%, respectively. However, earthworms neither affected plant shoot/root ratio nor the nitrogen concentration in plant tissue. In contrast, the presence of Collembola caused a reduction in plant biomass particularly that of P. annua roots, but plant tissue nitrogen concentration was increased, although only slightly. Aphid reproduction on T. repens was lowered in the presence of Collembola on average by 45% but on P. annua increased by a factor of about 3. It is concluded that Collembola decrease aphid reproduction on more palatable host plants like T. repens but increase that on less palatable ones like P. annua. Earthworm presence also affected aphid reproduction but the effect was less consistent than that of Collembola. In the presence of earthworms, aphid reproduction was in one experimental period increased by some 70%. Earthworms also modified the numbers of Collembola and their vertical distribution in experimental chambers. Exploitation of deeper soil layers by H. nitidus was increased but, generally, O. scotarius numbers were reduced whereas those of H. nitidus increased in earthworm treatments. The presence of Collembola also influenced earthworm body mass during the experiment. In general it declined, but in the presence of Collembola loss of body mass of A. caliginosa was more pronounced. We conclude that inhibiting effects between Collembola and earthworms resulted from the use of a common resource, litter material rich in nitrogen. This is supported by the higher C/N ratio of the litter material in the presence of earthworms and Collembola by the end of the experiment. Effects of soil invertebrates like Collembola and earthworms on plant performance and aphid development are assumed to be modified by complex direct and indirect interactions among soil animal groups.","OECOLOGIA ","en",1999,"Jun","Germany","Wales","10.1007/s004420050817","http://dx.doi.org/10.1007/s004420050817","10.1111/1365-2435.12969","Germany","Göttingen ","soil fauna;soil food web;herbivores;Lumbricidae;springtails "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Insect-plant biology","Louis M Schoonhoven","Marcel Dicke","Half of all insect species are dependent on living plant tissues, consuming about 10% of plant annual production in natural habitats and an even greater percentage in agricultural systems, despite sophisticated control measures. Plants possess defences that are effective against almost all herbivorous insect species. Host-plant specialization, observed in over 80% of these animals, appears to be an effective adaptation to breach these defence systems. The mechanisms underlying plant defence to invading herbivores on the one side, and insect adaptations to utilize plants for nutrition, defence and shelter on the other, are the main subjects of this book. In the case of plants exposed to insect herbivores, they include the activation of defence systems in order to minimize damage, as well as the emission of chemical signals that may attract natural enemies of the invading herbivores and may be exploited by neighbouring plants that mount defences as well. For insects, they include complex bevioural adaptations and their underlying sensory systems (with their implications for learning and nutritional plasticity), as well as the endocrinological aspects of life cycle synchronization with host-plant phenology.  Insect-Plant Biology discusses the operation of these mechanisms at the molecular and organismal levels and explicitly puts these in the context of both ecological interactions and evolutionary processes. In doing so, it uncovers the highly intricate antagonistic as well as mutualistic interactions that have evolved between plants and insects. The book concludes with a chapter on the application of our knowledge of insect-plant interactions to agricultural production.  This multidisciplinary approach will appeal to students in biology, agricultural entomology, ecology, and indeed anyone interested in the principles underlying the relationships between the two largest groups of organisms on earth: plants and insects.","Book","en",2005,"Dec","The Netherlands ","The Netherlands ","10.1093/oso/978019852594301001","https://www.researchgate.net/publication/31846359_Insect-Plant_Biology","10.1111/1365-2435.12969","Various ","Various","N/A"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"The role of microarthropods in decomposition and mineralization processes.","T. Seastedt","T. Seastedt","There is no abstract available.","ANNUAL REVIEW OF ENTOMOLOGY ","en",1984,"Jan","USA","USA","10.1146/annurev.ento.29.1.25","http://dx.doi.org/10.1146/annurev.ento.29.1.25","10.1111/1365-2435.12969","N/A","N/A","N/A"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Land-use and land-management change: Relationships with earthworm and fungi communities and soil structural properties.","David J Spurgeon","Jack H Faber","Background: Change in land use and management can impact massively on soil ecosystems. Ecosystem engineers and other functional biodiversity in soils can be influenced directly by such change and this in turn can affect key soil functions. Here, we employ meta-analysis to provide a quantitative assessment of the effects of changes in land use and land management across a range of successional/extensification transitions (conventional arable -> no or reduced tillage -> grassland -> wooded land) on community metrics for two functionally important soil taxa, earthworms and fungi. An analysis of the relationships between community change and soil structural properties was also included.  Results: Meta-analysis highlighted a consistent trend of increased earthworm and fungal community abundances and complexity following transitions to lower intensity and later successional land uses. The greatest changes were seen for early stage transitions, such as introduction of reduced tillage regimes and conversion to grassland from arable land. Not all changes, however, result in positive effects on the assessed community metrics. For example, whether woodland conversion positively or negatively affects community size and complexity depends on woodland type and, potentially, the changes in soil properties, such as pH, that may occur during conversion. Alterations in soil communities tended to facilitate subsequent changes in soil structure and hydrology. For example, increasing earthworm abundances and functional group composition were shown to be positively correlated with water infiltration rate (dependent on tillage regime and habitat characteristics); while positive changes in fungal biomass measures were positively associated with soil microaggregate stability.  Conclusions: These findings raise the potential to manage landscapes to increase ecosystem service provision from soil biota in relation to regulation of soil structure and water flow.","BMC ECOLOGY ","en",2013,"Dec","UK","The Netherlands","10.1186/1472-6785-13-46","http://dx.doi.org/10.1186/1472-6785-13-46","10.1111/1365-2435.12969","Various (met-analysis)","Various","Meta analysis;Earthworm;Fungi;Functional biodiversity;Soil porosity;Microaggregate stability"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
